,GENDER,STRATUM,CR_S11,CC_S11,ENG_S11,CR_PRO,CC_PRO,ENG_PRO,COL_GRADE_AVG,HI_GRADE_AVG,GENDER_bin
5613,F,Stratum 5,71,62,68,1,5,72,26.0,67.0,1
5614,M,Stratum 5,66,55,100,12,25,96,44.333333333333336,73.66666666666667,0
5615,F,Stratum 5,78,64,85,2,2,80,28.0,75.66666666666667,1
5616,M,Stratum 3,69,64,80,89,93,9,63.666666666666664,71.0,0
5617,M,Stratum 2,60,56,78,87,5,98,63.333333333333336,64.66666666666667,0
5618,M,Stratum 3,78,77,74,99,100,88,95.66666666666667,76.33333333333333,0
5619,F,Stratum 1,69,58,48,35,75,70,60.0,58.333333333333336,1
5620,M,Stratum 3,58,77,49,88,86,30,68.0,61.333333333333336,0
5621,M,Stratum 2,48,51,46,27,37,30,31.333333333333332,48.333333333333336,0
5622,M,Stratum 3,64,58,60,70,65,51,62.0,60.666666666666664,0
5623,F,Stratum 3,59,47,55,11,38,35,28.0,53.666666666666664,1
5624,F,Stratum 1,56,51,44,54,62,37,51.0,50.333333333333336,1
5625,F,Stratum 3,56,60,54,76,91,74,80.33333333333333,56.666666666666664,1
5626,F,Stratum 1,51,52,49,80,78,22,60.0,50.666666666666664,1
5627,F,Stratum 3,57,73,59,56,70,73,66.33333333333333,63.0,1
5628,M,Stratum 1,69,77,90,92,92,92,92.0,78.66666666666667,0
5629,F,Stratum 4,64,60,64,64,94,75,77.66666666666667,62.666666666666664,1
5630,F,Stratum 3,62,67,53,70,55,60,61.666666666666664,60.666666666666664,1
5631,M,Stratum 3,60,58,55,75,66,83,74.66666666666667,57.666666666666664,0
5632,F,Stratum 3,64,67,55,94,22,86,67.33333333333333,62.0,1
5633,M,Stratum 1,54,51,60,35,16,40,30.333333333333332,55.0,0
5634,M,Stratum 2,58,51,38,77,30,37,48.0,49.0,0
5635,M,Stratum 3,66,60,70,50,95,86,77.0,65.33333333333333,0
5636,F,Stratum 2,56,52,50,67,70,9,48.666666666666664,52.666666666666664,1
5637,M,Stratum 3,58,62,68,64,89,80,77.66666666666667,62.666666666666664,0
5638,M,Stratum 2,54,53,44,33,1,77,37.0,50.333333333333336,0
5639,M,Stratum 2,52,56,49,28,37,43,36.0,52.333333333333336,0
5640,M,Stratum 1,47,46,49,3,5,4,4.0,47.333333333333336,0
5641,M,Stratum 2,56,55,53,23,65,10,32.666666666666664,54.666666666666664,0
5642,M,Stratum 3,62,55,49,70,73,69,70.66666666666667,55.333333333333336,0
5643,M,Stratum 3,45,48,44,97,84,87,89.33333333333333,45.666666666666664,0
5644,F,Stratum 3,64,62,60,79,53,77,69.66666666666667,62.0,1
5645,M,Stratum 1,69,73,68,88,97,85,90.0,70.0,0
5646,F,Stratum 3,66,55,68,77,11,80,56.0,63.0,1
5647,M,Stratum 2,63,64,44,72,89,57,72.66666666666667,57.0,0
5648,F,Stratum 3,64,73,78,86,43,83,70.66666666666667,71.66666666666667,1
5649,M,Stratum 2,47,44,42,50,41,14,35.0,44.333333333333336,0
5650,F,Stratum 3,71,67,78,72,29,80,60.333333333333336,72.0,1
5651,M,Stratum 1,59,56,53,95,84,63,80.66666666666667,56.0,0
5652,M,Stratum 2,53,58,52,58,31,84,57.666666666666664,54.333333333333336,0
5653,F,Stratum 4,78,73,85,94,93,95,94.0,78.66666666666667,1
5654,F,Stratum 2,66,58,78,77,55,71,67.66666666666667,67.33333333333333,1
5655,F,Stratum 4,56,50,55,65,72,60,65.66666666666667,53.666666666666664,1
5656,F,Stratum 3,57,55,72,31,6,83,40.0,61.333333333333336,1
5657,F,Stratum 5,81,73,100,98,91,97,95.33333333333333,84.66666666666667,1
5658,M,Stratum 2,73,64,67,86,9,92,62.333333333333336,68.0,0
5659,F,Stratum 2,51,52,44,49,25,39,37.666666666666664,49.0,1
5660,F,Stratum 5,77,73,85,91,97,100,96.0,78.33333333333333,1
5661,F,Stratum 3,74,65,95,89,97,100,95.33333333333333,78.0,1
5662,F,Stratum 4,71,73,90,91,71,98,86.66666666666667,78.0,1
5663,F,Stratum 4,66,77,80,92,94,92,92.66666666666667,74.33333333333333,1
5664,F,Stratum 4,78,67,85,97,81,97,91.66666666666667,76.66666666666667,1
5665,F,Stratum 4,61,62,95,81,69,97,82.33333333333333,72.66666666666667,1
5666,F,Stratum 5,66,60,67,73,37,87,65.66666666666667,64.33333333333333,1
5667,F,Stratum 5,68,62,76,77,70,69,72.0,68.66666666666667,1
5668,F,Stratum 3,61,52,60,31,75,75,60.333333333333336,57.666666666666664,1
5669,F,Stratum 3,45,49,64,15,9,71,31.666666666666668,52.666666666666664,1
5670,F,Stratum 4,66,70,76,94,96,94,94.66666666666667,70.66666666666667,1
5671,F,Stratum 3,68,60,90,92,69,90,83.66666666666667,72.66666666666667,1
5672,F,Stratum 3,72,62,80,80,73,92,81.66666666666667,71.33333333333333,1
5673,F,Stratum 5,100,82,100,98,87,98,94.33333333333333,94.0,1
5674,M,Stratum 3,74,67,68,73,5,91,56.333333333333336,69.66666666666667,0
5675,M,Stratum 3,57,56,74,46,8,67,40.333333333333336,62.333333333333336,0
5676,M,Stratum 3,61,73,57,63,42,76,60.333333333333336,63.666666666666664,0
5677,M,Stratum 5,45,46,48,34,14,22,23.333333333333332,46.333333333333336,0
5678,M,Stratum 2,62,73,64,67,85,80,77.33333333333333,66.33333333333333,0
5679,F,Stratum 1,56,56,52,31,39,31,33.666666666666664,54.666666666666664,1
5680,F,Stratum 1,61,65,50,37,47,46,43.333333333333336,58.666666666666664,1
5681,F,Stratum 2,59,55,55,68,68,55,63.666666666666664,56.333333333333336,1
5682,M,Stratum 3,66,67,60,93,96,63,84.0,64.33333333333333,0
5683,M,Stratum 2,67,60,82,97,77,90,88.0,69.66666666666667,0
5684,M,Stratum 1,52,51,49,71,50,27,49.333333333333336,50.666666666666664,0
5685,F,Stratum 2,52,51,46,6,10,34,16.666666666666668,49.666666666666664,1
5686,M,Stratum 1,69,60,58,74,71,47,64.0,62.333333333333336,0
5687,F,Stratum 1,66,67,60,97,90,87,91.33333333333333,64.33333333333333,1
5688,F,Stratum 1,56,53,50,88,90,46,74.66666666666667,53.0,1
5689,M,Stratum 1,62,53,67,89,60,85,78.0,60.666666666666664,0
5690,M,Stratum 3,77,67,72,80,13,90,61.0,72.0,0
5691,M,Stratum 4,69,73,70,98,19,90,69.0,70.66666666666667,0
5692,M,Stratum 4,71,70,74,99,98,95,97.33333333333333,71.66666666666667,0
5693,M,Stratum 4,48,45,46,1,49,59,36.333333333333336,46.333333333333336,0
5694,F,Stratum 1,56,58,59,35,56,64,51.666666666666664,57.666666666666664,1
5695,M,Stratum 3,69,64,67,99,98,85,94.0,66.66666666666667,0
5696,F,Stratum 2,62,62,46,89,83,39,70.33333333333333,56.666666666666664,1
5697,M,Stratum 3,58,51,48,20,60,64,48.0,52.333333333333336,0
5698,M,Stratum 4,71,70,82,97,96,99,97.33333333333333,74.33333333333333,0
5699,M,Stratum 4,64,77,82,100,91,92,94.33333333333333,74.33333333333333,0
5700,F,Stratum 2,41,43,39,16,11,26,17.666666666666668,41.0,1
5701,M,Stratum 4,64,73,72,99,91,94,94.66666666666667,69.66666666666667,0
5702,F,Stratum 1,58,52,68,28,27,81,45.333333333333336,59.333333333333336,1
5703,M,Stratum 3,48,45,48,21,56,29,35.333333333333336,47.0,0
5704,M,Stratum 1,55,46,43,62,29,25,38.666666666666664,48.0,0
5705,M,Stratum 3,43,53,43,38,21,37,32.0,46.333333333333336,0
5706,M,Stratum 3,56,55,90,42,56,96,64.66666666666667,67.0,0
5707,M,Stratum 3,60,56,53,14,7,38,19.666666666666668,56.333333333333336,0
5708,F,Stratum 3,64,55,49,74,67,61,67.33333333333333,56.0,1
5709,F,Stratum 1,49,70,57,56,81,17,51.333333333333336,58.666666666666664,1
5710,M,Stratum 2,61,58,59,92,14,77,61.0,59.333333333333336,0
5711,M,Stratum 3,60,56,62,75,67,71,71.0,59.333333333333336,0
5712,M,Stratum 3,87,73,85,100,70,89,86.33333333333333,81.66666666666667,0
5713,F,Stratum 2,59,56,57,80,74,79,77.66666666666667,57.333333333333336,1
5714,M,Stratum 1,45,64,53,30,59,62,50.333333333333336,54.0,0
5715,M,Stratum 1,58,60,46,90,22,19,43.666666666666664,54.666666666666664,0
5716,F,Stratum 3,51,56,58,37,61,61,53.0,55.0,1
5717,M,Stratum 3,61,62,54,12,70,76,52.666666666666664,59.0,0
5718,M,Stratum 2,58,60,57,58,12,71,47.0,58.333333333333336,0
5719,M,Stratum 2,71,70,52,58,77,79,71.33333333333333,64.33333333333333,0
5720,F,Stratum 3,66,55,59,9,43,55,35.666666666666664,60.0,1
5721,F,Stratum 2,50,47,67,38,3,61,34.0,54.666666666666664,1
5722,M,Stratum 4,71,70,59,97,88,85,90.0,66.66666666666667,0
5723,F,Stratum 3,57,62,49,42,60,61,54.333333333333336,56.0,1
5724,F,Stratum 4,57,60,54,77,19,37,44.333333333333336,57.0,1
5725,M,Stratum 2,54,53,46,17,26,37,26.666666666666668,51.0,0
5726,F,Stratum 3,52,65,65,82,77,73,77.33333333333333,60.666666666666664,1
5727,M,Stratum 2,61,82,54,90,93,46,76.33333333333333,65.66666666666667,0
5728,M,Stratum 3,62,58,44,41,29,48,39.333333333333336,54.666666666666664,0
5729,M,Stratum 2,58,56,53,67,55,59,60.333333333333336,55.666666666666664,0
5730,F,Stratum 3,74,62,68,93,88,92,91.0,68.0,1
5731,F,Stratum 3,74,73,90,98,98,94,96.66666666666667,79.0,1
5732,F,Stratum 1,62,60,38,76,70,62,69.33333333333333,53.333333333333336,1
5733,M,Stratum 3,64,60,46,84,69,77,76.66666666666667,56.666666666666664,0
5734,M,Stratum 1,64,54,42,78,82,75,78.33333333333333,53.333333333333336,0
5735,F,Stratum 1,64,65,64,86,77,79,80.66666666666667,64.33333333333333,1
5736,M,Stratum 3,63,60,54,36,85,58,59.666666666666664,59.0,0
5737,M,Stratum 2,48,47,43,21,15,8,14.666666666666666,46.0,0
5738,M,Stratum 4,65,70,78,96,95,91,94.0,71.0,0
5739,M,Stratum 4,61,51,65,80,89,75,81.33333333333333,59.0,0
5740,M,Stratum 4,71,73,70,75,92,86,84.33333333333333,71.33333333333333,0
5741,M,Stratum 1,57,60,68,47,6,67,40.0,61.666666666666664,0
5742,M,Stratum 2,67,82,70,91,94,84,89.66666666666667,73.0,0
5743,M,Stratum 2,43,53,53,53,29,44,42.0,49.666666666666664,0
5744,M,Stratum 2,81,67,80,65,82,94,80.33333333333333,76.0,0
5745,F,Stratum 1,74,77,76,82,98,93,91.0,75.66666666666667,1
5746,M,Stratum 3,69,73,76,91,82,93,88.66666666666667,72.66666666666667,0
5747,F,Stratum 1,64,65,59,91,62,60,71.0,62.666666666666664,1
5748,F,Stratum 3,66,56,59,32,86,76,64.66666666666667,60.333333333333336,1
5749,M,Stratum 4,74,77,85,95,96,95,95.33333333333333,78.66666666666667,0
5750,M,Stratum 2,46,45,50,37,38,48,41.0,47.0,0
5751,M,Stratum 2,50,55,55,59,3,38,33.333333333333336,53.333333333333336,0
5752,F,Stratum 1,75,60,54,68,74,56,66.0,63.0,1
5753,F,Stratum 2,71,70,82,100,96,95,97.0,74.33333333333333,1
5754,F,Stratum 3,49,52,59,41,15,85,47.0,53.333333333333336,1
5755,F,Stratum 2,62,60,64,85,81,66,77.33333333333333,62.0,1
5756,F,Stratum 3,53,54,42,55,26,47,42.666666666666664,49.666666666666664,1
5757,M,Stratum 4,71,77,78,87,91,96,91.33333333333333,75.33333333333333,0
5758,M,Stratum 2,74,67,58,85,79,79,81.0,66.33333333333333,0
5759,F,Stratum 2,58,56,52,27,25,60,37.333333333333336,55.333333333333336,1
5760,F,Stratum 2,49,46,52,36,34,50,40.0,49.0,1
5761,M,Stratum 2,64,65,67,79,11,84,58.0,65.33333333333333,0
5762,M,Stratum 3,59,70,76,91,18,77,62.0,68.33333333333333,0
5763,M,Stratum 4,64,70,48,57,85,77,73.0,60.666666666666664,0
5764,M,Stratum 1,74,53,48,94,63,51,69.33333333333333,58.333333333333336,0
5765,F,Stratum 1,58,49,58,15,23,67,35.0,55.0,1
5766,M,Stratum 1,66,62,68,48,30,88,55.333333333333336,65.33333333333333,0
5767,F,Stratum 2,57,56,60,82,53,65,66.66666666666667,57.666666666666664,1
5768,F,Stratum 2,51,50,52,77,38,59,58.0,51.0,1
5769,F,Stratum 3,65,52,48,67,1,80,49.333333333333336,55.0,1
5770,F,Stratum 3,75,70,70,96,97,86,93.0,71.66666666666667,1
5771,M,Stratum 1,64,65,48,35,8,10,17.666666666666668,59.0,0
5772,M,Stratum 1,67,60,59,86,88,66,80.0,62.0,0
5773,F,Stratum 2,48,47,46,30,44,22,32.0,47.0,1
5774,M,Stratum 3,95,82,76,99,100,91,96.66666666666667,84.33333333333333,0
5775,F,Stratum 3,69,73,100,99,90,97,95.33333333333333,80.66666666666667,1
5776,M,Stratum 3,64,67,76,98,80,91,89.66666666666667,69.0,0
5777,M,Stratum 1,55,64,58,58,62,60,60.0,59.0,0
5778,M,Stratum 3,66,73,64,65,48,78,63.666666666666664,67.66666666666667,0
5779,F,Stratum 3,66,53,74,52,74,93,73.0,64.33333333333333,1
5780,F,Stratum 1,48,49,44,57,61,40,52.666666666666664,47.0,1
5781,M,Stratum 2,47,43,54,2,18,32,17.333333333333332,48.0,0
5782,F,Stratum 2,43,30,48,38,33,17,29.333333333333332,40.333333333333336,1
5783,M,Stratum 3,35,53,42,17,60,15,30.666666666666668,43.333333333333336,0
5784,M,Stratum 2,41,45,54,40,29,54,41.0,46.666666666666664,0
5785,F,Stratum 1,51,44,50,16,59,56,43.666666666666664,48.333333333333336,1
5786,M,Stratum 2,59,58,50,81,76,63,73.33333333333333,55.666666666666664,0
5787,F,Stratum 2,35,39,52,7,6,19,10.666666666666666,42.0,1
5788,M,Stratum 3,45,50,50,4,16,45,21.666666666666668,48.333333333333336,0
5789,F,Stratum 2,64,65,57,76,38,56,56.666666666666664,62.0,1
5790,M,Stratum 3,58,58,50,32,30,44,35.333333333333336,55.333333333333336,0
5791,F,Stratum 1,64,56,57,90,65,51,68.66666666666667,59.0,1
5792,M,Stratum 3,57,58,67,56,22,86,54.666666666666664,60.666666666666664,0
5793,M,Stratum 3,55,56,68,20,75,86,60.333333333333336,59.666666666666664,0
5794,F,Stratum 3,57,52,59,55,38,61,51.333333333333336,56.0,1
5795,M,Stratum 5,53,60,52,48,60,46,51.333333333333336,55.0,0
5796,M,Stratum 2,58,70,53,25,3,71,33.0,60.333333333333336,0
5797,M,Stratum 2,71,73,85,100,98,99,99.0,76.33333333333333,0
5798,F,Stratum 3,45,48,43,11,47,54,37.333333333333336,45.333333333333336,1
5799,F,Stratum 2,72,82,82,74,39,88,67.0,78.66666666666667,1
5800,M,Stratum 2,62,62,60,60,81,42,61.0,61.333333333333336,0
5801,F,Stratum 2,71,77,67,80,81,92,84.33333333333333,71.66666666666667,1
5802,F,Stratum 2,75,64,62,76,91,79,82.0,67.0,1
5803,M,Stratum 2,53,48,52,40,72,55,55.666666666666664,51.0,0
5804,M,Stratum 2,45,44,54,58,20,55,44.333333333333336,47.666666666666664,0
5805,F,Stratum 2,69,67,85,96,89,90,91.66666666666667,73.66666666666667,1
5806,F,Stratum 3,51,46,43,55,7,24,28.666666666666668,46.666666666666664,1
5807,M,Stratum 2,55,58,48,68,55,69,64.0,53.666666666666664,0
5808,M,Stratum 2,60,65,59,79,6,64,49.666666666666664,61.333333333333336,0
5809,M,Stratum 2,77,82,65,89,99,89,92.33333333333333,74.66666666666667,0
5810,M,Stratum 2,31,40,43,24,23,5,17.333333333333332,38.0,0
5811,F,Stratum 2,71,73,55,92,86,63,80.33333333333333,66.33333333333333,1
5812,M,Stratum 2,51,42,58,74,42,66,60.666666666666664,50.333333333333336,0
5813,F,Stratum 2,52,58,49,19,40,7,22.0,53.0,1
5814,F,Stratum 2,48,60,44,24,45,80,49.666666666666664,50.666666666666664,1
5815,M,Stratum 3,81,70,78,93,96,95,94.66666666666667,76.33333333333333,0
5816,F,Stratum 2,48,56,38,49,50,14,37.666666666666664,47.333333333333336,1
5817,F,Stratum 4,50,45,64,65,41,74,60.0,53.0,1
5818,F,Stratum 1,77,73,76,95,85,84,88.0,75.33333333333333,1
5819,F,Stratum 2,66,73,65,92,84,84,86.66666666666667,68.0,1
5820,M,Stratum 3,38,55,54,52,40,45,45.666666666666664,49.0,0
5821,F,Stratum 2,45,52,48,60,66,59,61.666666666666664,48.333333333333336,1
5822,M,Stratum 2,52,58,55,30,7,64,33.666666666666664,55.0,0
5823,M,Stratum 2,43,47,53,22,5,44,23.666666666666668,47.666666666666664,0
5824,M,Stratum 4,62,65,68,67,88,76,77.0,65.0,0
5825,F,Stratum 3,64,70,58,68,69,76,71.0,64.0,1
5826,M,Stratum 3,60,56,95,86,89,96,90.33333333333333,70.33333333333333,0
5827,M,Stratum 3,60,62,60,83,79,76,79.33333333333333,60.666666666666664,0
5828,F,Stratum 1,57,53,55,23,52,51,42.0,55.0,1
5829,M,Stratum 2,45,62,62,72,30,77,59.666666666666664,56.333333333333336,0
5830,F,Stratum 2,65,54,57,55,3,66,41.333333333333336,58.666666666666664,1
5831,M,Stratum 2,54,55,48,5,47,42,31.333333333333332,52.333333333333336,0
5832,F,Stratum 2,68,65,58,92,89,87,89.33333333333333,63.666666666666664,1
5833,F,Stratum 2,52,60,58,56,17,75,49.333333333333336,56.666666666666664,1
5834,M,Stratum 2,67,58,59,30,20,63,37.666666666666664,61.333333333333336,0
5835,M,Stratum 3,77,73,80,92,95,100,95.66666666666667,76.66666666666667,0
5836,M,Stratum 3,58,56,60,75,87,89,83.66666666666667,58.0,0
5837,M,Stratum 4,75,90,80,98,92,95,95.0,81.66666666666667,0
5838,F,Stratum 3,60,64,54,83,30,67,60.0,59.333333333333336,1
5839,F,Stratum 3,63,52,58,93,52,54,66.33333333333333,57.666666666666664,1
5840,M,Stratum 4,65,62,76,95,87,91,91.0,67.66666666666667,0
5841,F,Stratum 4,52,55,55,30,65,72,55.666666666666664,54.0,1
5842,M,Stratum 4,64,70,59,70,21,35,42.0,64.33333333333333,0
5843,M,Stratum 3,54,55,53,28,26,64,39.333333333333336,54.0,0
5844,M,Stratum 2,64,53,55,74,31,41,48.666666666666664,57.333333333333336,0
5845,M,Stratum 3,65,64,62,94,82,50,75.33333333333333,63.666666666666664,0
5846,F,Stratum 2,61,62,60,89,79,70,79.33333333333333,61.0,1
5847,F,Stratum 2,61,56,64,63,62,71,65.33333333333333,60.333333333333336,1
5848,M,Stratum 2,53,52,48,3,43,43,29.666666666666668,51.0,0
5849,F,Stratum 2,61,60,49,70,24,48,47.333333333333336,56.666666666666664,1
5850,M,Stratum 1,52,58,48,67,62,6,45.0,52.666666666666664,0
5851,M,Stratum 3,74,82,85,84,91,92,89.0,80.33333333333333,0
5852,M,Stratum 4,54,62,55,97,17,65,59.666666666666664,57.0,0
5853,F,Stratum 4,68,70,64,78,36,82,65.33333333333333,67.33333333333333,1
5854,F,Stratum 2,56,45,57,49,5,43,32.333333333333336,52.666666666666664,1
5855,M,Stratum 2,66,70,55,42,68,51,53.666666666666664,63.666666666666664,0
5856,F,Stratum 4,61,55,70,71,27,68,55.333333333333336,62.0,1
5857,F,Stratum 2,53,49,50,34,39,61,44.666666666666664,50.666666666666664,1
5858,M,Stratum 2,59,54,52,68,78,21,55.666666666666664,55.0,0
5859,M,Stratum 3,64,77,65,72,80,80,77.33333333333333,68.66666666666667,0
5860,F,Stratum 4,69,65,78,77,87,91,85.0,70.66666666666667,1
5861,F,Stratum 3,56,52,60,81,70,66,72.33333333333333,56.0,1
5862,F,Stratum 5,66,62,74,94,86,88,89.33333333333333,67.33333333333333,1
5863,M,Stratum 3,63,64,64,64,83,77,74.66666666666667,63.666666666666664,0
5864,M,Stratum 2,51,58,55,50,60,79,63.0,54.666666666666664,0
5865,M,Stratum 2,38,45,42,24,58,30,37.333333333333336,41.666666666666664,0
5866,F,Stratum 2,66,54,44,25,29,34,29.333333333333332,54.666666666666664,1
5867,M,Stratum 3,40,48,44,30,66,42,46.0,44.0,0
5868,M,Stratum 3,77,77,74,95,100,91,95.33333333333333,76.0,0
5869,M,Stratum 3,71,67,85,93,100,94,95.66666666666667,74.33333333333333,0
5870,M,Stratum 3,67,77,78,71,98,99,89.33333333333333,74.0,0
5871,M,Stratum 5,74,62,82,95,86,99,93.33333333333333,72.66666666666667,0
5872,M,Stratum 6,81,100,100,93,100,100,97.66666666666667,93.66666666666667,0
5873,M,Stratum 3,49,58,57,56,57,82,65.0,54.666666666666664,0
5874,M,Stratum 2,48,49,54,21,34,35,30.0,50.333333333333336,0
5875,M,Stratum 3,66,58,55,59,88,73,73.33333333333333,59.666666666666664,0
5876,M,Stratum 2,64,62,70,62,36,74,57.333333333333336,65.33333333333333,0
5877,F,Stratum 2,74,91,85,98,93,3,64.66666666666667,83.33333333333333,1
5878,M,Stratum 4,64,70,80,87,89,92,89.33333333333333,71.33333333333333,0
5879,F,Stratum 3,77,70,74,77,86,84,82.33333333333333,73.66666666666667,1
5880,M,Stratum 4,53,62,68,28,55,85,56.0,61.0,0
5881,M,Stratum 1,59,62,64,83,97,89,89.66666666666667,61.666666666666664,0
5882,M,Stratum 4,67,82,90,95,95,97,95.66666666666667,79.66666666666667,0
5883,M,Stratum 2,57,60,43,32,29,48,36.333333333333336,53.333333333333336,0
5884,M,Stratum 4,62,62,82,88,100,84,90.66666666666667,68.66666666666667,0
5885,F,Stratum 3,65,64,90,99,90,96,95.0,73.0,1
5886,M,Stratum 4,72,70,72,89,92,91,90.66666666666667,71.33333333333333,0
5887,M,Stratum 4,66,60,53,77,94,71,80.66666666666667,59.666666666666664,0
5888,F,Stratum 4,81,62,67,47,73,90,70.0,70.0,1
5889,M,Stratum 3,64,64,52,84,87,60,77.0,60.0,0
5890,F,Stratum 1,66,62,72,67,92,83,80.66666666666667,66.66666666666667,1
5891,M,Stratum 3,62,55,64,80,61,87,76.0,60.333333333333336,0
5892,M,Stratum 2,63,58,65,65,80,85,76.66666666666667,62.0,0
5893,M,Stratum 3,67,67,74,78,27,90,65.0,69.33333333333333,0
5894,F,Stratum 1,66,70,67,92,94,81,89.0,67.66666666666667,1
5895,M,Stratum 3,72,82,82,98,53,86,79.0,78.66666666666667,0
5896,M,Stratum 3,62,91,67,96,89,92,92.33333333333333,73.33333333333333,0
5897,M,Stratum 3,69,60,78,84,80,92,85.33333333333333,69.0,0
5898,M,Stratum 1,81,77,68,91,37,91,73.0,75.33333333333333,0
5899,M,Stratum 3,59,62,60,29,43,71,47.666666666666664,60.333333333333336,0
5900,M,Stratum 3,77,77,70,20,82,87,63.0,74.66666666666667,0
5901,M,Stratum 2,71,77,80,84,89,88,87.0,76.0,0
5902,M,Stratum 4,69,73,80,99,57,91,82.33333333333333,74.0,0
5903,M,Stratum 2,56,54,70,37,24,90,50.333333333333336,60.0,0
5904,M,Stratum 4,62,66,70,87,88,91,88.66666666666667,66.0,0
5905,M,Stratum 3,72,67,76,88,71,91,83.33333333333333,71.66666666666667,0
5906,F,Stratum 3,64,70,70,92,82,81,85.0,68.0,1
5907,F,Stratum 3,86,73,76,95,91,81,89.0,78.33333333333333,1
5908,M,Stratum 5,67,58,88,96,91,97,94.66666666666667,71.0,0
5909,F,Stratum 4,66,65,54,61,63,79,67.66666666666667,61.666666666666664,1
5910,M,Stratum 3,68,82,78,99,74,92,88.33333333333333,76.0,0
5911,M,Stratum 6,62,60,64,81,90,87,86.0,62.0,0
5912,F,Stratum 3,60,56,60,60,65,72,65.66666666666667,58.666666666666664,1
5913,M,Stratum 3,69,64,76,67,81,93,80.33333333333333,69.66666666666667,0
5914,M,Stratum 1,77,82,90,88,89,95,90.66666666666667,83.0,0
5915,F,Stratum 3,47,56,53,38,36,65,46.333333333333336,52.0,1
5916,F,Stratum 3,52,62,65,66,52,74,64.0,59.666666666666664,1
5917,M,Stratum 6,74,65,85,19,67,97,61.0,74.66666666666667,0
5918,M,Stratum 3,56,58,72,63,64,77,68.0,62.0,0
5919,M,Stratum 5,69,73,95,95,90,98,94.33333333333333,79.0,0
5920,M,Stratum 2,66,56,59,71,15,81,55.666666666666664,60.333333333333336,0
5921,M,Stratum 2,51,48,52,39,25,80,48.0,50.333333333333336,0
5922,F,Stratum 2,57,54,46,38,78,45,53.666666666666664,52.333333333333336,1
5923,M,Stratum 1,52,58,52,23,12,4,13.0,54.0,0
5924,M,Stratum 2,60,60,67,66,7,66,46.333333333333336,62.333333333333336,0
5925,M,Stratum 1,66,56,53,45,50,77,57.333333333333336,58.333333333333336,0
5926,M,Stratum 6,74,82,95,94,95,98,95.66666666666667,83.66666666666667,0
5927,M,Stratum 6,74,58,80,92,95,96,94.33333333333333,70.66666666666667,0
5928,M,Stratum 5,60,53,67,82,69,86,79.0,60.0,0
5929,F,Stratum 2,63,60,64,88,67,77,77.33333333333333,62.333333333333336,1
5930,F,Stratum 3,46,55,52,71,86,39,65.33333333333333,51.0,1
5931,F,Stratum 3,52,60,49,61,47,51,53.0,53.666666666666664,1
5932,M,Stratum 3,45,46,57,51,20,83,51.333333333333336,49.333333333333336,0
5933,M,Stratum 4,61,58,60,54,6,82,47.333333333333336,59.666666666666664,0
5934,M,Stratum 3,69,77,67,91,95,87,91.0,71.0,0
5935,F,Stratum 2,69,70,64,76,69,60,68.33333333333333,67.66666666666667,1
5936,M,Stratum 2,53,48,43,29,45,27,33.666666666666664,48.0,0
5937,M,Stratum 4,75,64,72,74,73,88,78.33333333333333,70.33333333333333,0
5938,M,Stratum 5,60,62,85,92,88,85,88.33333333333333,69.0,0
5939,M,Stratum 3,59,70,59,45,58,85,62.666666666666664,62.666666666666664,0
5940,M,Stratum 3,58,67,54,18,39,44,33.666666666666664,59.666666666666664,0
5941,M,Stratum 2,56,51,55,75,45,64,61.333333333333336,54.0,0
5942,M,Stratum 4,69,73,82,94,93,97,94.66666666666667,74.66666666666667,0
5943,M,Stratum 4,62,77,82,39,45,92,58.666666666666664,73.66666666666667,0
5944,M,Stratum 3,61,62,54,67,11,72,50.0,59.0,0
5945,M,Stratum 3,31,44,55,7,32,58,32.333333333333336,43.333333333333336,0
5946,M,Stratum 3,56,52,48,25,6,36,22.333333333333332,52.0,0
5947,M,Stratum 3,52,53,42,20,44,25,29.666666666666668,49.0,0
5948,M,Stratum 1,50,51,40,15,40,50,35.0,47.0,0
5949,F,Stratum 3,58,58,57,41,55,65,53.666666666666664,57.666666666666664,1
5950,F,Stratum 2,56,58,44,89,70,44,67.66666666666667,52.666666666666664,1
5951,M,Stratum 2,66,77,60,88,93,81,87.33333333333333,67.66666666666667,0
5952,M,Stratum 3,56,57,70,37,59,69,55.0,61.0,0
5953,M,Stratum 1,48,51,48,68,71,42,60.333333333333336,49.0,0
5954,M,Stratum 3,78,73,90,98,97,95,96.66666666666667,80.33333333333333,0
5955,M,Stratum 3,63,82,80,96,78,96,90.0,75.0,0
5956,F,Stratum 3,95,70,70,100,93,86,93.0,78.33333333333333,1
5957,M,Stratum 2,71,73,54,100,91,76,89.0,66.0,0
5958,F,Stratum 2,62,50,67,84,95,75,84.66666666666667,59.666666666666664,1
5959,M,Stratum 3,60,58,42,37,37,30,34.666666666666664,53.333333333333336,0
5960,F,Stratum 1,53,52,55,39,28,72,46.333333333333336,53.333333333333336,1
5961,M,Stratum 2,48,33,38,9,39,4,17.333333333333332,39.666666666666664,0
5962,F,Stratum 3,62,58,90,69,17,94,60.0,70.0,1
5963,F,Stratum 2,56,56,59,91,51,66,69.33333333333333,57.0,1
5964,M,Stratum 2,54,45,43,50,35,34,39.666666666666664,47.333333333333336,0
