,GENDER,STRATUM,CR_S11,CC_S11,ENG_S11,CR_PRO,CC_PRO,ENG_PRO,COL_GRADE_AVG,HI_GRADE_AVG,GENDER_bin
1614,F,Stratum_1,0.5921052631578947,0.74,0.6756756756756757,0.9595959595959596,0.9494949494949495,0.9797979797979798,0.9629629629629629,0.6351351351351351,1.0
1615,F,Stratum_2,0.4605263157894737,0.57,0.6081081081081081,0.47474747474747475,0.6868686868686869,0.797979797979798,0.6531986531986532,0.490990990990991,1.0
1616,F,Stratum_1,0.25,0.42,0.25675675675675674,0.2727272727272727,0.35353535353535354,0.1111111111111111,0.24579124579124578,0.23423423423423426,1.0
1617,F,Stratum_2,0.25,0.5,0.36486486486486486,0.1717171717171717,0.4444444444444444,0.4444444444444444,0.35353535353535354,0.3063063063063063,1.0
1618,F,Stratum_2,0.5,0.57,0.6081081081081081,0.31313131313131315,0.5454545454545454,0.7171717171717171,0.5252525252525253,0.5045045045045046,1.0
1619,F,Stratum_4,0.6973684210526315,0.68,0.44594594594594594,0.8686868686868687,0.9090909090909091,0.6060606060606061,0.7946127946127947,0.5675675675675675,1.0
1620,M,Stratum_3,0.4605263157894737,0.49,0.20270270270270271,0.32323232323232326,0.5757575757575758,0.5757575757575758,0.49158249158249157,0.3198198198198198,0.0
1621,F,Stratum_3,0.39473684210526316,0.53,0.7027027027027027,0.43434343434343436,0.5252525252525253,0.9292929292929293,0.6296296296296297,0.48198198198198194,1.0
1622,M,Stratum_1,0.3026315789473684,0.5,0.36486486486486486,0.8080808080808081,0.13131313131313133,0.6060606060606061,0.5151515151515151,0.32432432432432434,0.0
1623,M,Stratum_3,0.4342105263157895,0.51,0.24324324324324326,0.30303030303030304,0.16161616161616163,0.696969696969697,0.3872053872053872,0.3333333333333333,0.0
1624,M,Stratum_4,0.42105263157894735,0.66,0.7567567567567568,0.6565656565656566,0.5454545454545454,0.9494949494949495,0.7171717171717171,0.5675675675675675,0.0
1625,M,Stratum_1,0.5,0.65,0.5540540540540541,0.5454545454545454,0.12121212121212122,0.6262626262626263,0.43097643097643096,0.5225225225225226,0.0
1626,F,Stratum_2,0.5,0.62,0.4864864864864865,0.8585858585858586,0.7474747474747475,0.7070707070707071,0.771043771043771,0.4864864864864865,1.0
1627,F,Stratum_2,0.40789473684210525,0.58,0.4594594594594595,0.8686868686868687,0.7373737373737373,0.7272727272727273,0.7777777777777778,0.4279279279279279,1.0
1628,M,Stratum_1,0.4605263157894737,0.52,0.4864864864864865,0.7474747474747475,0.35353535353535354,0.696969696969697,0.5993265993265994,0.4279279279279279,0.0
1629,F,Stratum_3,0.47368421052631576,0.53,0.2972972972972973,0.31313131313131315,0.5858585858585859,0.1111111111111111,0.3367003367003367,0.37387387387387383,1.0
1630,M,Stratum_2,0.5657894736842105,0.72,0.7027027027027027,0.6262626262626263,0.797979797979798,0.9292929292929293,0.7845117845117846,0.6261261261261261,0.0
1631,M,Stratum_2,0.5263157894736842,0.72,0.4864864864864865,0.9292929292929293,0.1717171717171717,0.35353535353535354,0.48484848484848486,0.5405405405405406,0.0
1632,M,Stratum_2,0.3157894736842105,0.48,0.4189189189189189,0.6363636363636364,0.43434343434343436,0.6060606060606061,0.5589225589225589,0.33783783783783783,0.0
1633,M,Stratum_2,0.5921052631578947,0.83,0.4864864864864865,0.9797979797979798,0.9797979797979798,0.7575757575757576,0.9057239057239058,0.6126126126126126,0.0
1634,M,Stratum_2,0.3815789473684211,0.55,0.35135135135135137,0.494949494949495,0.7676767676767676,0.47474747474747475,0.5791245791245792,0.3693693693693694,0.0
1635,M,Stratum_4,0.5263157894736842,0.62,0.4864864864864865,0.8787878787878788,0.9393939393939394,0.7878787878787878,0.8686868686868687,0.4954954954954955,0.0
1636,M,Stratum_5,0.4342105263157895,0.55,0.4594594594594595,0.2727272727272727,0.3939393939393939,0.7878787878787878,0.48484848484848486,0.42342342342342343,0.0
1637,F,Stratum_2,0.6578947368421053,0.66,0.5540540540540541,0.9595959595959596,0.8686868686868687,0.8383838383838383,0.8888888888888888,0.581081081081081,1.0
1638,F,Stratum_2,0.34210526315789475,0.53,0.527027027027027,0.06060606060606061,0.37373737373737376,0.8080808080808081,0.41414141414141414,0.40540540540540543,1.0
1639,F,Stratum_2,0.4342105263157895,0.64,0.44594594594594594,0.24242424242424243,0.46464646464646464,0.494949494949495,0.4006734006734006,0.4594594594594595,1.0
1640,F,Stratum_2,0.9736842105263158,0.71,0.5135135135135135,0.696969696969697,0.9191919191919192,0.8686868686868687,0.8282828282828283,0.6981981981981983,1.0
