,HI_GRADE_AVG,GENDER_bin,STRATUM_0,STRATUM_Stratum_1,STRATUM_Stratum_2,STRATUM_Stratum_3,STRATUM_Stratum_4,STRATUM_Stratum_5,STRATUM_Stratum_6
9935,51.0,0,0,1,0,0,0,0,0
7677,70.66666666666667,0,0,0,0,1,0,0,0
11962,52.66666666666666,1,0,0,1,0,0,0,0
1986,52.333333333333336,0,0,0,0,1,0,0,0
464,48.66666666666666,1,0,0,1,0,0,0,0
9115,84.0,0,0,0,0,0,0,1,0
7540,50.66666666666666,0,0,0,0,1,0,0,0
10056,70.66666666666667,0,0,0,0,1,0,0,0
3937,56.333333333333336,0,0,0,0,1,0,0,0
8066,59.333333333333336,1,0,0,1,0,0,0,0
2757,61.333333333333336,0,0,0,1,0,0,0,0
3106,60.333333333333336,1,0,1,0,0,0,0,0
8706,69.66666666666667,0,0,0,0,1,0,0,0
2458,65.33333333333333,0,0,0,0,1,0,0,0
1282,57.66666666666666,1,0,0,0,1,0,0,0
6826,64.66666666666667,1,0,0,0,0,0,1,0
1887,56.0,1,0,0,0,1,0,0,0
2499,64.33333333333333,1,0,0,0,1,0,0,0
11824,75.33333333333333,0,0,0,0,0,0,0,1
10222,52.66666666666666,1,0,0,1,0,0,0,0
5268,62.0,0,0,0,0,0,1,0,0
2952,61.333333333333336,1,0,1,0,0,0,0,0
1426,66.66666666666667,0,0,0,0,0,1,0,0
11971,69.66666666666667,0,0,0,0,0,1,0,0
798,67.0,0,0,1,0,0,0,0,0
1549,61.66666666666666,1,0,0,1,0,0,0,0
8828,53.0,0,0,0,0,1,0,0,0
4772,57.66666666666666,1,0,0,0,1,0,0,0
11760,60.66666666666666,0,0,0,1,0,0,0,0
4626,67.33333333333333,0,0,0,0,1,0,0,0
8542,63.0,0,0,0,0,1,0,0,0
8868,72.66666666666667,1,0,0,0,1,0,0,0
9126,61.333333333333336,0,0,1,0,0,0,0,0
11174,79.0,1,0,0,0,0,1,0,0
8460,69.33333333333333,0,0,0,0,0,1,0,0
182,63.66666666666666,1,0,0,0,1,0,0,0
2682,46.333333333333336,0,0,0,1,0,0,0,0
11565,66.66666666666667,1,0,0,1,0,0,0,0
2484,69.0,1,0,0,0,0,0,1,0
9934,61.333333333333336,1,0,1,0,0,0,0,0
11491,59.66666666666666,0,0,0,0,1,0,0,0
11136,78.66666666666667,1,0,0,0,0,0,0,1
10537,52.0,1,0,1,0,0,0,0,0
6502,60.66666666666666,0,0,0,1,0,0,0,0
194,44.333333333333336,0,0,0,0,0,1,0,0
2592,57.333333333333336,0,0,0,0,1,0,0,0
3510,61.333333333333336,0,0,0,1,0,0,0,0
4032,69.0,0,0,0,1,0,0,0,0
11167,73.66666666666667,0,0,0,0,0,1,0,0
5734,53.333333333333336,0,0,1,0,0,0,0,0
8639,70.33333333333333,0,0,0,0,1,0,0,0
5047,65.33333333333333,0,0,0,0,0,1,0,0
8148,48.333333333333336,1,0,0,0,1,0,0,0
11307,77.33333333333333,0,0,0,0,0,0,0,1
4175,51.66666666666666,0,0,0,1,0,0,0,0
10162,77.0,1,0,0,0,0,0,1,0
3251,56.0,0,0,0,1,0,0,0,0
3104,71.66666666666667,0,0,0,0,1,0,0,0
11582,62.0,0,0,0,0,1,0,0,0
2702,67.66666666666667,0,0,0,0,1,0,0,0
3210,57.66666666666666,0,0,0,1,0,0,0,0
10748,62.0,0,0,0,1,0,0,0,0
6203,57.333333333333336,1,0,0,1,0,0,0,0
3159,70.0,0,0,0,0,1,0,0,0
9576,60.0,1,0,0,1,0,0,0,0
10813,51.66666666666666,0,0,0,1,0,0,0,0
9427,62.0,0,0,1,0,0,0,0,0
8836,75.33333333333333,0,0,0,1,0,0,0,0
1253,59.333333333333336,1,0,0,0,1,0,0,0
7206,57.333333333333336,1,0,0,0,1,0,0,0
7739,51.333333333333336,1,0,1,0,0,0,0,0
9102,59.66666666666666,0,0,0,0,1,0,0,0
10375,66.33333333333333,0,0,0,0,0,0,1,0
6046,67.0,0,0,0,0,1,0,0,0
11122,71.0,0,0,0,0,1,0,0,0
6075,52.66666666666666,0,0,0,1,0,0,0,0
5259,60.0,0,0,1,0,0,0,0,0
3520,68.66666666666667,1,0,0,1,0,0,0,0
1195,37.333333333333336,0,0,0,1,0,0,0,0
326,76.0,0,0,0,0,1,0,0,0
11682,69.0,0,0,0,1,0,0,0,0
11028,64.33333333333333,0,0,0,0,0,1,0,0
10642,67.0,0,0,0,1,0,0,0,0
3708,50.66666666666666,0,0,0,0,1,0,0,0
8562,68.66666666666667,0,0,0,0,0,1,0,0
457,53.66666666666666,0,0,0,1,0,0,0,0
11498,58.333333333333336,0,0,0,1,0,0,0,0
6302,38.0,1,0,0,1,0,0,0,0
8753,57.0,1,0,0,0,1,0,0,0
1568,48.333333333333336,1,0,0,1,0,0,0,0
8700,84.33333333333333,1,0,0,1,0,0,0,0
7511,73.66666666666667,0,0,0,0,1,0,0,0
6194,70.0,0,0,0,0,0,1,0,0
6425,58.333333333333336,1,0,1,0,0,0,0,0
2465,66.33333333333333,0,0,0,1,0,0,0,0
2303,58.333333333333336,0,0,0,1,0,0,0,0
10157,62.0,0,0,0,1,0,0,0,0
7773,68.33333333333333,1,0,0,0,1,0,0,0
5166,52.66666666666666,1,0,0,0,1,0,0,0
5471,50.0,0,0,0,1,0,0,0,0
6067,76.0,1,0,0,1,0,0,0,0
8366,54.333333333333336,0,0,0,0,1,0,0,0
1842,55.333333333333336,1,0,0,0,1,0,0,0
3660,66.0,1,0,0,0,1,0,0,0
523,51.333333333333336,0,0,1,0,0,0,0,0
8083,54.0,0,0,0,1,0,0,0,0
4874,96.66666666666669,0,0,0,0,1,0,0,0
8385,54.0,1,0,0,0,1,0,0,0
9540,59.0,1,0,0,0,1,0,0,0
9413,53.0,0,0,0,0,1,0,0,0
8834,52.66666666666666,0,0,0,1,0,0,0,0
6649,65.66666666666667,1,0,1,0,0,0,0,0
4907,63.0,0,0,0,0,1,0,0,0
3825,48.66666666666666,0,0,0,1,0,0,0,0
7882,69.33333333333333,0,0,0,1,0,0,0,0
1103,70.0,1,0,0,1,0,0,0,0
5372,58.333333333333336,1,0,0,0,1,0,0,0
151,70.0,1,0,0,0,0,0,1,0
8770,84.0,0,0,0,1,0,0,0,0
12298,70.0,0,0,0,0,1,0,0,0
10247,50.0,1,0,0,1,0,0,0,0
6417,62.66666666666666,0,0,0,1,0,0,0,0
5556,60.0,0,0,1,0,0,0,0,0
6,73.66666666666667,0,0,0,0,0,0,1,0
6914,78.66666666666667,0,0,0,0,0,0,1,0
3507,63.333333333333336,1,0,0,1,0,0,0,0
5346,77.0,1,0,1,0,0,0,0,0
4321,66.33333333333333,0,0,0,0,0,0,0,1
9598,62.333333333333336,0,0,0,1,0,0,0,0
5110,58.0,0,0,1,0,0,0,0,0
4539,65.66666666666667,0,0,0,0,0,0,1,0
682,60.0,0,0,0,1,0,0,0,0
9141,72.0,1,0,0,0,1,0,0,0
2493,60.333333333333336,1,0,0,0,0,1,0,0
2737,56.0,0,0,0,0,1,0,0,0
7178,54.66666666666666,1,0,0,0,0,1,0,0
13,72.33333333333333,0,0,0,0,0,0,0,1
5265,65.33333333333333,0,0,0,0,1,0,0,0
10741,60.0,0,0,0,1,0,0,0,0
4555,67.0,1,0,0,0,0,0,1,0
5251,59.0,1,0,0,0,1,0,0,0
5412,60.333333333333336,0,0,0,0,1,0,0,0
7258,50.333333333333336,0,0,1,0,0,0,0,0
8594,57.333333333333336,1,0,0,0,1,0,0,0
541,38.333333333333336,1,0,0,1,0,0,0,0
3714,53.0,1,0,0,1,0,0,0,0
4631,44.333333333333336,0,0,0,1,0,0,0,0
4354,65.33333333333333,0,0,0,0,0,1,0,0
3083,53.66666666666666,1,0,0,1,0,0,0,0
834,82.0,1,0,0,0,1,0,0,0
2887,56.333333333333336,0,0,0,0,1,0,0,0
6290,65.66666666666667,0,0,0,0,0,1,0,0
6357,58.333333333333336,0,0,0,0,1,0,0,0
5502,62.66666666666666,1,0,0,0,1,0,0,0
11450,77.0,0,0,0,0,0,0,0,1
3502,57.0,0,0,0,1,0,0,0,0
5264,58.0,0,0,0,0,1,0,0,0
582,58.66666666666666,1,0,0,1,0,0,0,0
11909,58.0,0,0,0,1,0,0,0,0
7483,74.66666666666667,0,0,0,0,1,0,0,0
6256,67.66666666666667,1,0,0,1,0,0,0,0
10982,76.33333333333333,1,0,0,1,0,0,0,0
1378,48.66666666666666,1,0,0,1,0,0,0,0
1423,52.333333333333336,0,0,0,1,0,0,0,0
4620,60.0,0,0,0,0,0,1,0,0
5903,60.0,0,0,0,1,0,0,0,0
5777,59.0,0,0,1,0,0,0,0,0
2175,43.66666666666666,1,0,0,0,1,0,0,0
5467,50.333333333333336,1,0,0,0,1,0,0,0
12151,45.333333333333336,0,0,0,0,1,0,0,0
11187,72.33333333333333,0,0,0,0,0,0,0,1
5040,68.0,1,0,0,0,1,0,0,0
8289,70.33333333333333,0,0,0,0,1,0,0,0
10072,57.0,0,0,0,0,0,0,1,0
7901,80.33333333333333,1,0,0,0,0,1,0,0
3004,61.333333333333336,0,0,1,0,0,0,0,0
1350,58.0,0,0,1,0,0,0,0,0
8496,76.0,1,0,0,0,1,0,0,0
4474,71.66666666666667,1,0,0,0,0,0,0,1
11753,80.33333333333333,0,0,0,0,0,0,0,1
5664,76.66666666666667,1,0,0,0,0,1,0,0
994,53.333333333333336,0,0,0,0,1,0,0,0
2219,56.66666666666666,0,0,0,1,0,0,0,0
2696,76.33333333333333,0,0,0,0,1,0,0,0
5813,53.0,1,0,0,1,0,0,0,0
4612,62.66666666666666,0,0,0,0,0,0,0,1
2797,60.66666666666666,0,0,0,0,1,0,0,0
8906,59.66666666666666,1,0,0,0,1,0,0,0
9955,83.0,1,0,0,0,0,0,1,0
10091,69.66666666666667,0,0,0,0,0,1,0,0
2097,60.66666666666666,1,0,0,0,1,0,0,0
6056,66.33333333333333,0,0,0,1,0,0,0,0
10707,48.66666666666666,0,0,0,1,0,0,0,0
2249,44.0,0,0,0,0,0,1,0,0
9134,66.33333333333333,1,0,0,1,0,0,0,0
1250,72.0,0,0,0,1,0,0,0,0
11091,53.333333333333336,1,0,0,1,0,0,0,0
4101,60.66666666666666,1,0,0,0,1,0,0,0
9278,66.66666666666667,0,0,0,0,0,1,0,0
4454,68.66666666666667,1,0,0,0,0,0,1,0
6217,75.66666666666667,1,0,0,0,1,0,0,0
6001,64.33333333333333,0,0,0,0,1,0,0,0
5847,60.333333333333336,1,0,0,1,0,0,0,0
2648,83.33333333333333,0,0,0,0,0,1,0,0
7349,78.33333333333333,0,0,0,0,1,0,0,0
11780,70.66666666666667,1,0,0,0,1,0,0,0
3818,55.66666666666666,0,0,0,1,0,0,0,0
821,58.0,0,0,0,1,0,0,0,0
8518,62.0,0,0,1,0,0,0,0,0
730,61.66666666666666,0,0,0,1,0,0,0,0
5056,80.66666666666667,0,0,0,0,0,1,0,0
7346,68.66666666666667,1,0,0,1,0,0,0,0
3847,63.0,0,0,0,0,1,0,0,0
1651,55.333333333333336,1,0,0,1,0,0,0,0
11034,65.33333333333333,0,0,1,0,0,0,0,0
1650,81.0,1,0,0,0,0,1,0,0
9245,61.0,1,0,0,0,1,0,0,0
742,47.333333333333336,0,0,0,1,0,0,0,0
4918,49.333333333333336,1,0,0,1,0,0,0,0
2941,66.66666666666667,0,0,0,0,0,0,0,1
842,58.0,0,0,1,0,0,0,0,0
4191,48.66666666666666,0,0,0,1,0,0,0,0
3253,65.33333333333333,0,0,0,0,1,0,0,0
8544,79.33333333333333,0,0,0,1,0,0,0,0
6830,60.333333333333336,1,0,0,1,0,0,0,0
652,62.66666666666666,1,0,0,1,0,0,0,0
3166,41.0,0,0,0,0,1,0,0,0
768,46.333333333333336,1,0,0,1,0,0,0,0
9466,56.66666666666666,1,0,1,0,0,0,0,0
7676,73.66666666666667,0,0,0,1,0,0,0,0
181,48.0,0,0,0,0,1,0,0,0
8101,66.0,1,0,0,0,0,1,0,0
5223,58.333333333333336,0,0,0,1,0,0,0,0
929,45.333333333333336,0,0,1,0,0,0,0,0
3425,61.66666666666666,1,0,0,0,0,1,0,0
12364,53.333333333333336,0,0,0,1,0,0,0,0
12046,58.333333333333336,1,0,0,1,0,0,0,0
9238,52.0,0,0,1,0,0,0,0,0
11086,52.333333333333336,0,0,0,1,0,0,0,0
12177,66.33333333333333,0,0,0,0,0,1,0,0
10509,56.66666666666666,0,0,0,0,1,0,0,0
1305,41.333333333333336,1,0,0,1,0,0,0,0
3916,54.66666666666666,1,0,0,0,1,0,0,0
2731,75.33333333333333,1,0,0,0,0,1,0,0
3446,77.66666666666667,0,0,0,1,0,0,0,0
5925,58.333333333333336,0,0,1,0,0,0,0,0
11784,75.66666666666667,0,0,0,0,1,0,0,0
8031,66.66666666666667,1,0,0,1,0,0,0,0
4268,74.66666666666667,1,0,0,0,0,0,1,0
1516,56.66666666666666,0,0,0,0,1,0,0,0
11671,58.66666666666666,0,0,0,0,1,0,0,0
11157,83.33333333333333,0,0,0,0,0,0,0,1
8152,67.66666666666667,0,0,0,1,0,0,0,0
10355,69.33333333333333,0,0,0,1,0,0,0,0
6663,48.333333333333336,0,0,0,1,0,0,0,0
11777,67.0,1,0,0,0,0,0,1,0
2878,72.33333333333333,1,0,0,0,1,0,0,0
3573,66.33333333333333,0,0,0,0,1,0,0,0
3605,41.66666666666666,1,0,0,1,0,0,0,0
8440,60.0,0,0,0,0,1,0,0,0
2300,44.66666666666666,0,0,0,1,0,0,0,0
11988,51.0,0,0,0,0,0,1,0,0
4427,54.333333333333336,1,0,0,0,0,1,0,0
5920,60.333333333333336,0,0,0,1,0,0,0,0
7083,50.333333333333336,0,0,0,0,0,1,0,0
562,61.66666666666666,1,0,0,0,1,0,0,0
9346,56.66666666666666,1,0,0,0,1,0,0,0
6926,76.66666666666667,0,0,0,0,1,0,0,0
1662,62.66666666666666,0,0,0,1,0,0,0,0
3383,67.0,1,0,0,0,0,1,0,0
11315,72.66666666666667,0,0,0,0,0,0,1,0
4254,75.0,0,0,0,1,0,0,0,0
10034,48.333333333333336,1,0,0,0,1,0,0,0
12135,77.0,1,0,0,0,0,0,1,0
253,66.0,1,0,0,0,0,1,0,0
1739,75.0,1,0,0,1,0,0,0,0
6538,79.66666666666667,0,0,1,0,0,0,0,0
1828,74.33333333333333,0,0,0,0,0,0,0,1
1801,53.333333333333336,1,0,1,0,0,0,0,0
9407,58.0,0,0,1,0,0,0,0,0
4844,51.333333333333336,1,0,0,1,0,0,0,0
7857,61.0,1,0,1,0,0,0,0,0
10092,72.0,0,0,0,0,0,0,1,0
2687,47.66666666666666,0,0,0,0,1,0,0,0
12195,67.0,1,0,1,0,0,0,0,0
5006,57.0,1,0,0,0,1,0,0,0
7930,64.66666666666667,1,0,1,0,0,0,0,0
8367,63.333333333333336,1,0,0,0,1,0,0,0
3244,73.66666666666667,0,0,0,0,1,0,0,0
2218,53.0,0,0,0,1,0,0,0,0
6391,57.333333333333336,1,0,0,0,1,0,0,0
4407,70.0,1,0,0,0,1,0,0,0
64,66.66666666666667,0,0,0,0,1,0,0,0
7733,76.66666666666667,0,0,0,1,0,0,0,0
11055,57.0,1,0,0,0,1,0,0,0
5558,71.66666666666667,0,0,0,0,0,1,0,0
5033,57.333333333333336,1,0,0,0,0,1,0,0
3980,52.0,0,0,1,0,0,0,0,0
7287,44.0,0,0,1,0,0,0,0,0
9744,48.333333333333336,1,0,1,0,0,0,0,0
7701,68.33333333333333,0,0,0,1,0,0,0,0
11732,71.0,1,0,0,0,1,0,0,0
9985,70.33333333333333,1,0,0,0,1,0,0,0
4755,51.333333333333336,0,0,1,0,0,0,0,0
1904,52.66666666666666,0,0,0,1,0,0,0,0
11391,67.33333333333333,0,0,0,0,1,0,0,0
10127,60.66666666666666,0,0,1,0,0,0,0,0
9523,53.66666666666666,0,0,1,0,0,0,0,0
7587,56.333333333333336,0,0,0,0,1,0,0,0
3135,53.333333333333336,1,0,0,1,0,0,0,0
4217,64.66666666666667,1,0,1,0,0,0,0,0
7607,47.66666666666666,0,0,0,0,1,0,0,0
10248,72.66666666666667,1,0,0,1,0,0,0,0
5531,78.33333333333333,1,0,0,0,0,0,1,0
5418,71.66666666666667,0,0,0,1,0,0,0,0
8899,53.0,1,0,1,0,0,0,0,0
11386,67.0,1,0,0,0,0,0,0,1
3709,37.333333333333336,0,0,0,0,1,0,0,0
10405,51.66666666666666,0,0,0,0,1,0,0,0
10746,64.0,0,0,1,0,0,0,0,0
9707,50.66666666666666,1,0,0,0,1,0,0,0
1395,47.0,0,0,0,0,0,1,0,0
2895,71.66666666666667,0,0,0,1,0,0,0,0
9988,76.33333333333333,0,0,0,0,0,1,0,0
1705,41.66666666666666,1,0,1,0,0,0,0,0
1294,46.66666666666666,0,0,1,0,0,0,0,0
3738,79.0,1,0,0,1,0,0,0,0
439,59.66666666666666,0,0,0,1,0,0,0,0
6446,52.0,0,0,0,0,1,0,0,0
4075,66.33333333333333,0,0,0,0,1,0,0,0
6755,74.66666666666667,0,0,1,0,0,0,0,0
1803,51.333333333333336,1,0,0,0,1,0,0,0
8618,54.66666666666666,0,0,0,0,1,0,0,0
12347,60.333333333333336,0,0,0,0,1,0,0,0
2038,65.66666666666667,0,0,0,1,0,0,0,0
6790,45.0,0,0,0,1,0,0,0,0
1797,70.0,0,0,0,0,0,1,0,0
10517,74.0,0,0,0,0,1,0,0,0
3749,57.0,0,0,0,0,1,0,0,0
5074,75.66666666666667,1,0,0,0,0,0,0,1
9565,62.333333333333336,1,0,0,0,1,0,0,0
12181,58.0,0,0,0,1,0,0,0,0
621,60.333333333333336,1,0,0,0,1,0,0,0
3920,58.66666666666666,1,0,0,1,0,0,0,0
1506,46.0,0,0,0,1,0,0,0,0
6829,54.66666666666666,1,0,1,0,0,0,0,0
436,63.0,0,0,0,0,1,0,0,0
1450,63.0,1,0,0,0,0,0,1,0
82,72.33333333333333,0,0,0,0,0,0,0,1
1785,82.33333333333333,1,0,0,1,0,0,0,0
8658,48.0,0,0,1,0,0,0,0,0
147,70.66666666666667,0,0,0,1,0,0,0,0
10306,51.0,1,0,0,0,1,0,0,0
10672,71.0,1,0,0,0,1,0,0,0
7097,70.66666666666667,0,0,0,0,0,1,0,0
5003,53.333333333333336,0,0,0,0,1,0,0,0
495,56.333333333333336,0,0,1,0,0,0,0,0
9734,36.66666666666666,0,0,1,0,0,0,0,0
8458,58.66666666666666,0,0,1,0,0,0,0,0
6254,68.0,0,0,1,0,0,0,0,0
7620,69.33333333333333,0,0,0,0,0,0,1,0
11095,85.66666666666667,0,0,0,0,0,0,1,0
10845,48.0,0,0,0,0,1,0,0,0
6346,51.66666666666666,0,0,0,0,1,0,0,0
843,50.333333333333336,1,0,1,0,0,0,0,0
11857,82.33333333333333,1,0,0,0,0,0,1,0
3684,71.66666666666667,1,0,0,0,1,0,0,0
5254,66.33333333333333,0,0,0,1,0,0,0,0
11801,64.66666666666667,0,0,0,1,0,0,0,0
3101,51.333333333333336,0,0,0,1,0,0,0,0
10852,49.333333333333336,1,0,1,0,0,0,0,0
6566,66.66666666666667,0,0,0,1,0,0,0,0
5989,74.33333333333333,0,0,0,0,1,0,0,0
1096,56.0,0,0,0,0,0,1,0,0
6873,58.66666666666666,0,0,0,0,0,1,0,0
5182,69.0,1,0,0,0,0,1,0,0
4011,43.66666666666666,1,0,1,0,0,0,0,0
4399,75.33333333333333,0,0,0,0,1,0,0,0
10694,53.0,0,0,0,0,1,0,0,0
11505,47.66666666666666,1,0,1,0,0,0,0,0
5292,64.33333333333333,1,0,0,0,1,0,0,0
9137,66.0,1,0,1,0,0,0,0,0
1601,53.66666666666666,0,0,1,0,0,0,0,0
8272,59.333333333333336,0,0,1,0,0,0,0,0
6173,66.66666666666667,1,0,0,0,0,1,0,0
238,72.66666666666667,1,0,0,0,0,1,0,0
5611,80.66666666666667,0,0,0,0,1,0,0,0
8285,54.0,1,0,0,0,1,0,0,0
8004,60.66666666666666,0,0,0,0,1,0,0,0
5601,58.333333333333336,0,0,0,1,0,0,0,0
7527,65.33333333333333,1,0,0,0,1,0,0,0
3449,60.0,0,0,1,0,0,0,0,0
1696,64.66666666666667,1,0,0,1,0,0,0,0
669,46.0,1,0,0,0,1,0,0,0
2531,58.66666666666666,0,0,0,1,0,0,0,0
371,55.0,1,0,0,1,0,0,0,0
5140,65.33333333333333,1,0,0,0,0,0,0,1
6078,56.333333333333336,0,0,0,1,0,0,0,0
11029,66.66666666666667,1,0,0,1,0,0,0,0
11650,56.333333333333336,0,0,0,1,0,0,0,0
3926,49.0,0,0,0,1,0,0,0,0
1073,60.66666666666666,0,0,0,0,1,0,0,0
4273,84.66666666666667,0,0,0,0,0,0,0,1
9017,58.333333333333336,1,0,0,1,0,0,0,0
5724,57.0,1,0,0,0,0,1,0,0
9505,37.66666666666666,1,0,0,0,1,0,0,0
1067,61.0,1,0,0,0,1,0,0,0
8197,62.333333333333336,0,0,0,1,0,0,0,0
7595,58.333333333333336,0,0,0,0,1,0,0,0
5463,69.0,1,0,0,0,1,0,0,0
10435,55.66666666666666,0,0,1,0,0,0,0,0
11652,76.33333333333333,1,0,0,1,0,0,0,0
7675,56.66666666666666,0,0,0,0,1,0,0,0
11202,77.0,1,0,0,0,0,0,1,0
4650,75.0,1,0,0,0,1,0,0,0
6943,48.333333333333336,0,0,0,1,0,0,0,0
11528,50.66666666666666,1,0,0,0,0,1,0,0
808,55.0,0,0,0,1,0,0,0,0
2255,69.33333333333333,1,0,0,1,0,0,0,0
8010,62.0,0,0,0,0,1,0,0,0
5994,59.0,0,0,0,0,1,0,0,0
9222,54.333333333333336,0,0,0,1,0,0,0,0
556,65.66666666666667,0,0,0,0,1,0,0,0
8710,54.66666666666666,0,0,0,0,0,1,0,0
12230,56.0,1,0,0,0,0,0,1,0
6117,76.66666666666667,0,0,0,0,0,1,0,0
33,57.333333333333336,0,0,0,0,0,1,0,0
11869,73.66666666666667,1,0,0,0,0,0,1,0
11251,77.33333333333333,0,0,0,0,0,0,0,1
12323,59.66666666666666,1,0,1,0,0,0,0,0
4357,74.0,1,0,0,0,0,1,0,0
4475,69.33333333333333,0,0,0,0,0,0,0,1
7359,50.0,0,0,0,1,0,0,0,0
5951,67.66666666666667,0,0,0,1,0,0,0,0
3598,54.66666666666666,1,0,0,0,1,0,0,0
2447,49.66666666666666,0,0,0,0,0,1,0,0
2896,53.0,1,0,0,1,0,0,0,0
6692,59.0,1,0,1,0,0,0,0,0
8589,58.0,0,0,0,0,0,1,0,0
6758,50.66666666666666,0,0,0,1,0,0,0,0
9471,59.0,0,0,0,1,0,0,0,0
9602,49.66666666666666,1,0,1,0,0,0,0,0
6383,67.66666666666667,0,0,0,0,0,0,1,0
6676,60.333333333333336,0,0,0,0,0,1,0,0
5173,56.333333333333336,1,0,0,0,1,0,0,0
782,55.0,1,0,0,0,1,0,0,0
11666,69.33333333333333,1,0,0,0,0,1,0,0
696,60.0,0,0,0,0,0,1,0,0
6083,60.333333333333336,1,0,1,0,0,0,0,0
2410,70.33333333333333,1,0,0,0,1,0,0,0
8769,65.66666666666667,1,0,0,1,0,0,0,0
6701,67.0,1,0,1,0,0,0,0,0
3639,59.0,0,0,0,1,0,0,0,0
5530,77.0,1,0,0,0,1,0,0,0
5267,55.0,0,0,0,0,1,0,0,0
11624,62.0,1,0,0,0,1,0,0,0
5889,60.0,0,0,0,0,1,0,0,0
1526,53.66666666666666,0,0,0,0,1,0,0,0
9479,58.333333333333336,1,0,0,0,1,0,0,0
5211,57.66666666666666,0,0,0,1,0,0,0,0
4370,74.66666666666667,1,0,0,0,0,1,0,0
5857,50.66666666666666,1,0,0,1,0,0,0,0
2741,64.66666666666667,1,0,0,1,0,0,0,0
10429,59.66666666666666,1,0,0,0,0,1,0,0
7592,67.33333333333333,0,0,0,0,0,1,0,0
12256,81.0,1,0,0,0,1,0,0,0
10608,79.66666666666667,1,0,0,0,1,0,0,0
10219,53.0,0,0,1,0,0,0,0,0
11453,61.333333333333336,1,0,0,0,1,0,0,0
11124,69.66666666666667,0,0,0,0,1,0,0,0
11354,71.33333333333333,0,0,0,0,0,0,0,1
6031,51.66666666666666,1,0,0,1,0,0,0,0
6945,58.0,1,0,0,0,0,1,0,0
7643,79.66666666666667,0,0,0,0,0,1,0,0
10310,80.0,1,0,0,0,0,1,0,0
8043,67.33333333333333,1,0,0,1,0,0,0,0
7765,60.333333333333336,0,0,0,1,0,0,0,0
6053,55.66666666666666,1,0,0,1,0,0,0,0
4322,65.0,0,0,0,0,0,0,1,0
8401,55.333333333333336,1,0,0,1,0,0,0,0
1380,61.0,1,0,0,1,0,0,0,0
7833,78.66666666666667,1,0,0,0,0,1,0,0
2491,58.0,1,0,0,0,0,1,0,0
3318,51.333333333333336,0,0,0,1,0,0,0,0
4718,50.333333333333336,0,0,0,0,1,0,0,0
5035,74.66666666666667,1,0,0,0,0,1,0,0
1898,65.33333333333333,0,0,0,1,0,0,0,0
7244,57.333333333333336,0,0,0,0,1,0,0,0
2609,68.0,0,0,0,0,0,1,0,0
5397,52.66666666666666,1,0,0,1,0,0,0,0
10258,43.333333333333336,1,0,0,0,1,0,0,0
9829,48.333333333333336,1,0,0,1,0,0,0,0
4896,54.0,0,0,0,0,1,0,0,0
2768,42.0,1,0,0,1,0,0,0,0
10027,55.0,0,0,0,0,0,1,0,0
10986,72.33333333333333,0,0,0,1,0,0,0,0
5448,60.333333333333336,1,0,0,0,1,0,0,0
2241,57.66666666666666,0,0,0,0,0,1,0,0
376,55.0,0,0,0,0,0,1,0,0
10134,80.33333333333333,0,0,0,0,0,0,0,1
11653,62.333333333333336,0,0,0,1,0,0,0,0
9681,53.0,0,0,0,0,1,0,0,0
7063,64.33333333333333,1,0,0,0,1,0,0,0
11248,65.0,0,0,0,0,0,0,0,1
7598,51.66666666666666,0,0,0,1,0,0,0,0
11529,52.0,0,0,0,1,0,0,0,0
2653,76.33333333333333,0,0,0,0,1,0,0,0
6778,73.66666666666667,1,0,0,0,0,1,0,0
10472,59.0,1,0,0,0,1,0,0,0
11292,65.33333333333333,0,0,0,0,0,1,0,0
9397,51.0,1,0,0,0,0,0,1,0
4580,58.66666666666666,0,0,0,0,0,1,0,0
10722,62.66666666666666,0,0,0,0,1,0,0,0
3998,62.66666666666666,0,0,0,0,1,0,0,0
10629,56.0,1,0,1,0,0,0,0,0
893,66.0,1,0,0,1,0,0,0,0
1145,76.0,1,0,0,0,1,0,0,0
9876,58.66666666666666,0,0,0,1,0,0,0,0
5685,49.66666666666666,1,0,0,1,0,0,0,0
9658,67.66666666666667,1,0,0,0,1,0,0,0
11224,53.66666666666666,1,0,0,0,0,1,0,0
5642,55.333333333333336,0,0,0,0,1,0,0,0
769,57.66666666666666,1,0,1,0,0,0,0,0
5561,53.0,0,0,0,1,0,0,0,0
514,54.333333333333336,1,0,0,1,0,0,0,0
659,67.66666666666667,0,0,0,0,0,0,1,0
4563,67.66666666666667,1,0,0,0,1,0,0,0
6514,66.66666666666667,0,0,0,0,0,1,0,0
3630,71.0,0,0,0,0,1,0,0,0
8789,68.0,1,0,0,1,0,0,0,0
1397,57.66666666666666,0,0,0,0,1,0,0,0
8552,65.0,0,0,0,0,1,0,0,0
7085,54.0,1,0,0,0,1,0,0,0
8490,55.66666666666666,1,0,0,1,0,0,0,0
1076,69.33333333333333,0,0,0,0,0,1,0,0
5239,49.0,0,0,1,0,0,0,0,0
1503,44.333333333333336,1,0,0,1,0,0,0,0
9056,81.66666666666667,1,0,0,0,0,1,0,0
12356,49.333333333333336,0,0,0,1,0,0,0,0
7124,60.66666666666666,0,0,0,0,0,1,0,0
10240,48.66666666666666,0,0,0,0,1,0,0,0
